state_code,county_code,county_sub_code,cntyname,town_name,areaname22,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,cbsasub22,pop2017
30,111,99999,Yellowstone County,,"Billings, MT HUD Metro FMR Area",687,777,1022,1399,1643,METRO13740M13740,156330
30,095,99999,Stillwater County,,"Stillwater County, MT HUD Metro FMR Area",624,706,929,1320,1573,METRO13740M30095,9340
36,007,99999,Broome County,,"Binghamton, NY MSA",668,705,902,1199,1324,METRO13780M13780,196125
36,107,99999,Tioga County,,"Binghamton, NY MSA",668,705,902,1199,1324,METRO13780M13780,49320
01,007,99999,Bibb County,,"Birmingham-Hoover, AL HUD Metro FMR Area",834,895,1029,1331,1436,METRO13820M13820,22580
01,009,99999,Blount County,,"Birmingham-Hoover, AL HUD Metro FMR Area",834,895,1029,1331,1436,METRO13820M13820,57665
01,073,99999,Jefferson County,,"Birmingham-Hoover, AL HUD Metro FMR Area",834,895,1029,1331,1436,METRO13820M13820,659460
01,115,99999,St. Clair County,,"Birmingham-Hoover, AL HUD Metro FMR Area",834,895,1029,1331,1436,METRO13820M13820,86935
01,117,99999,Shelby County,,"Birmingham-Hoover, AL HUD Metro FMR Area",834,895,1029,1331,1436,METRO13820M13820,208720
01,021,99999,Chilton County,,"Chilton County, AL HUD Metro FMR Area",622,660,752,1044,1047,METRO13820N01021,43805
38,015,99999,Burleigh County,,"Bismarck, ND MSA",779,783,935,1328,1532,METRO13900M13900,92370
38,059,99999,Morton County,,"Bismarck, ND MSA",779,783,935,1328,1532,METRO13900M13900,30060
38,065,99999,Oliver County,,"Bismarck, ND MSA",779,783,935,1328,1532,METRO13900M13900,1820
51,121,99999,Montgomery County,,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",796,858,1002,1423,1715,METRO13980M13980,97690
51,750,99999,Radford city,,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",796,858,1002,1423,1715,METRO13980M13980,17380
51,071,99999,Giles County,,"Giles County, VA HUD Metro FMR Area",512,639,728,973,1036,METRO13980N51071,16865
51,155,99999,Pulaski County,,"Pulaski County, VA HUD Metro FMR Area",610,637,726,1014,1243,METRO13980N51155,34330
17,113,99999,McLean County,,"Bloomington, IL MSA",653,754,933,1313,1581,METRO14010M14010,173230
18,105,99999,Monroe County,,"Bloomington, IN HUD Metro FMR Area",747,851,1028,1449,1760,METRO14020MM1020,144435
18,119,99999,Owen County,,"Owen County, IN HUD Metro FMR Area",614,618,804,1142,1376,METRO14020N18119,20955
42,037,99999,Columbia County,,"Columbia County, PA HUD Metro FMR Area",769,781,913,1129,1238,METRO14100N42037,66615
42,093,99999,Montour County,,"Montour County, PA HUD Metro FMR Area",785,829,973,1315,1319,METRO14100N42093,18300
16,001,99999,Ada County,,"Boise City, ID HUD Metro FMR Area",827,947,1181,1665,1945,METRO14260M14260,435115
16,015,99999,Boise County,,"Boise City, ID HUD Metro FMR Area",827,947,1181,1665,1945,METRO14260M14260,6970
16,027,99999,Canyon County,,"Boise City, ID HUD Metro FMR Area",827,947,1181,1665,1945,METRO14260M14260,207025
16,073,99999,Owyhee County,,"Boise City, ID HUD Metro FMR Area",827,947,1181,1665,1945,METRO14260M14260,11385
16,045,99999,Gem County,,"Gem County, ID HUD Metro FMR Area",695,794,990,1309,1459,METRO14260N16045,16850
25,009,01260,Essex County,Amesbury Town city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,17220
25,009,05595,Essex County,Beverly city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,41430
25,009,16250,Essex County,Danvers town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,27525
25,009,21850,Essex County,Essex town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,3685
25,009,26150,Essex County,Gloucester city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,29860
25,009,27900,Essex County,Hamilton town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,7990
25,009,32310,Essex County,Ipswich town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,13810
25,009,37490,Essex County,Lynn city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,93070
25,009,37560,Essex County,Lynnfield town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,12730
25,009,37995,Essex County,Manchester-by-the-Sea town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,5325
25,009,38400,Essex County,Marblehead town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,20395
25,009,41095,Essex County,Middleton town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,9655
25,009,43580,Essex County,Nahant town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,3490
25,009,45175,Essex County,Newbury town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,6965
25,009,45245,Essex County,Newburyport city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,17890
25,009,52490,Essex County,Peabody city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,52610
25,009,57880,Essex County,Rockport town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,7185
25,009,58405,Essex County,Rowley town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,6230
25,009,59105,Essex County,Salem city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,43145
25,009,59245,Essex County,Salisbury town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,9020
25,009,60015,Essex County,Saugus town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,28035
25,009,68645,Essex County,Swampscott town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,14565
25,009,70150,Essex County,Topsfield town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,6495
25,009,74595,Essex County,Wenham town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,5180
25,017,00380,Middlesex County,Acton town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,23455
25,017,01605,Middlesex County,Arlington town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,44990
25,017,01955,Middlesex County,Ashby town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,3195
25,017,02130,Middlesex County,Ashland town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,17480
25,017,03005,Middlesex County,Ayer town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,8015
25,017,04615,Middlesex County,Bedford town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,14105
25,017,05070,Middlesex County,Belmont town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,25965
25,017,07350,Middlesex County,Boxborough town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,5545
25,017,09840,Middlesex County,Burlington town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,26105
25,017,11000,Middlesex County,Cambridge city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,110895
25,017,11525,Middlesex County,Carlisle town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,5160
25,017,15060,Middlesex County,Concord town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,19355
25,017,21990,Middlesex County,Everett city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,45210
25,017,24960,Middlesex County,Framingham city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,71230
25,017,30700,Middlesex County,Holliston town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,14480
25,017,31085,Middlesex County,Hopkinton town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,16720
25,017,31540,Middlesex County,Hudson town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,19845
25,017,35215,Middlesex County,Lexington town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,33340
25,017,35425,Middlesex County,Lincoln town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,6695
25,017,35950,Middlesex County,Littleton town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,9755
25,017,37875,Middlesex County,Malden city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,61210
25,017,38715,Middlesex County,Marlborough city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,39770
25,017,39625,Middlesex County,Maynard town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,10560
25,017,39835,Middlesex County,Medford city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,57700
25,017,40115,Middlesex County,Melrose city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,28130
25,017,43895,Middlesex County,Natick town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,35955
25,017,45560,Middlesex County,Newton city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,88480
25,017,48955,Middlesex County,North Reading town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,15600
25,017,56130,Middlesex County,Reading town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,25770
25,017,61380,Middlesex County,Sherborn town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,4300
25,017,61590,Middlesex County,Shirley town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,7570
25,017,62535,Middlesex County,Somerville city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,79985
25,017,67665,Middlesex County,Stoneham town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,21965
25,017,68050,Middlesex County,Stow town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,7060
25,017,68260,Middlesex County,Sudbury town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,18695
25,017,70360,Middlesex County,Townsend town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,9420
25,017,72215,Middlesex County,Wakefield town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,26825
25,017,72600,Middlesex County,Waltham city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,62830
25,017,73440,Middlesex County,Watertown city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,34555
25,017,73790,Middlesex County,Wayland town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,13700
25,017,77255,Middlesex County,Weston town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,12025
25,017,80230,Middlesex County,Wilmington town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,23540
25,017,80510,Middlesex County,Winchester town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,22580
25,017,81035,Middlesex County,Woburn city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,39500
25,021,04930,Norfolk County,Bellingham town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,16930
25,021,07740,Norfolk County,Braintree Town city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,37080
25,021,09175,Norfolk County,Brookline town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,59245
25,021,11315,Norfolk County,Canton town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,22830
25,021,14640,Norfolk County,Cohasset town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,8395
25,021,16495,Norfolk County,Dedham town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,25375
25,021,17405,Norfolk County,Dover town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,5920
25,021,24820,Norfolk County,Foxborough town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,17450
25,021,25172,Norfolk County,Franklin Town city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,32845
25,021,30455,Norfolk County,Holbrook town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,11030
25,021,39765,Norfolk County,Medfield town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,12610
25,021,39975,Norfolk County,Medway town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,13160
25,021,41515,Norfolk County,Millis town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,8145
25,021,41690,Norfolk County,Milton town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,27525
25,021,44105,Norfolk County,Needham town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,30430
25,021,46050,Norfolk County,Norfolk town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,11670
25,021,50250,Norfolk County,Norwood town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,29120
25,021,54100,Norfolk County,Plainville town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,9000
25,021,55745,Norfolk County,Quincy city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,93825
25,021,56000,Norfolk County,Randolph city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,33705
25,021,60785,Norfolk County,Sharon town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,18245
25,021,67945,Norfolk County,Stoughton town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,28340
25,021,72495,Norfolk County,Walpole town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,24960
25,021,74175,Norfolk County,Wellesley town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,29005
25,021,78690,Norfolk County,Westwood town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,15595
25,021,78972,Norfolk County,Weymouth Town city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,55890
25,021,82315,Norfolk County,Wrentham town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,11595
25,023,11665,Plymouth County,Carver town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,11615
25,023,17895,Plymouth County,Duxbury town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,15570
25,023,28285,Plymouth County,Hanover town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,14330
25,023,30210,Plymouth County,Hingham town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,23045
25,023,31645,Plymouth County,Hull town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,10400
25,023,33220,Plymouth County,Kingston town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,13210
25,023,38855,Plymouth County,Marshfield town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,25650
25,023,50145,Plymouth County,Norwell town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,10895
25,023,52630,Plymouth County,Pembroke town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,18230
25,023,54310,Plymouth County,Plymouth town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,58695
25,023,57775,Plymouth County,Rockland town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,17850
25,023,60330,Plymouth County,Scituate town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,18490
25,023,72985,Plymouth County,Wareham town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,22535
25,025,07000,Suffolk County,Boston city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,669160
25,025,13205,Suffolk County,Chelsea city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,39270
25,025,56585,Suffolk County,Revere city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,53865
25,025,81005,Suffolk County,Winthrop Town city,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,18390
33,015,68260,Rockingham County,Seabrook town,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1942,2139,2583,3193,3503,METRO14460MM1120,8835
